# y+ ()       
# Time        	patch         	min           	max           	average       
1.4           	bottom	3.924687e+01	3.924688e+01	3.924687e+01
1.41          	bottom	3.877130e+01	3.877131e+01	3.877130e+01
1.42          	bottom	3.829541e+01	3.829542e+01	3.829541e+01
1.43          	bottom	3.781926e+01	3.781927e+01	3.781926e+01
1.44          	bottom	3.734290e+01	3.734291e+01	3.734291e+01
1.45          	bottom	3.686641e+01	3.686642e+01	3.686641e+01
1.46          	bottom	3.638983e+01	3.638984e+01	3.638983e+01
1.47          	bottom	3.591324e+01	3.591325e+01	3.591325e+01
1.48          	bottom	3.543671e+01	3.543672e+01	3.543672e+01
1.49          	bottom	3.496032e+01	3.496033e+01	3.496032e+01
1.5           	bottom	3.448413e+01	3.448414e+01	3.448413e+01
1.51          	bottom	3.400822e+01	3.400823e+01	3.400823e+01
1.52          	bottom	3.353269e+01	3.353270e+01	3.353270e+01
1.53          	bottom	3.305762e+01	3.305763e+01	3.305762e+01
1.54          	bottom	3.258309e+01	3.258310e+01	3.258309e+01
1.55          	bottom	3.210920e+01	3.210921e+01	3.210920e+01
1.56          	bottom	3.163604e+01	3.163605e+01	3.163605e+01
1.57          	bottom	3.116373e+01	3.116374e+01	3.116373e+01
1.58          	bottom	3.069235e+01	3.069236e+01	3.069236e+01
1.59          	bottom	3.022203e+01	3.022204e+01	3.022203e+01
1.6           	bottom	2.975286e+01	2.975287e+01	2.975287e+01
1.61          	bottom	2.928497e+01	2.928498e+01	2.928498e+01
1.62          	bottom	2.881848e+01	2.881849e+01	2.881848e+01
1.63          	bottom	2.835350e+01	2.835351e+01	2.835350e+01
1.64          	bottom	2.789017e+01	2.789018e+01	2.789017e+01
1.65          	bottom	2.742861e+01	2.742862e+01	2.742861e+01
1.66          	bottom	2.696895e+01	2.696896e+01	2.696896e+01
1.67          	bottom	2.651134e+01	2.651135e+01	2.651135e+01
1.68          	bottom	2.605592e+01	2.605593e+01	2.605593e+01
1.69          	bottom	2.560283e+01	2.560284e+01	2.560283e+01
1.7           	bottom	2.515221e+01	2.515222e+01	2.515222e+01
1.71          	bottom	2.470419e+01	2.470428e+01	2.470420e+01
1.72          	bottom	2.425894e+01	2.425904e+01	2.425897e+01
1.73          	bottom	2.381663e+01	2.381673e+01	2.381667e+01
1.74          	bottom	2.337743e+01	2.337753e+01	2.337747e+01
1.75          	bottom	2.294149e+01	2.294158e+01	2.294153e+01
1.76          	bottom	2.250896e+01	2.250905e+01	2.250899e+01
1.77          	bottom	2.208000e+01	2.208010e+01	2.208004e+01
1.78          	bottom	2.165479e+01	2.165489e+01	2.165483e+01
1.79          	bottom	2.123348e+01	2.123358e+01	2.123352e+01
1.8           	bottom	2.081624e+01	2.081634e+01	2.081628e+01
1.81          	bottom	2.040324e+01	2.040333e+01	2.040327e+01
1.82          	bottom	1.999463e+01	1.999472e+01	1.999466e+01
1.83          	bottom	1.959057e+01	1.959066e+01	1.959060e+01
1.84          	bottom	1.919123e+01	1.919132e+01	1.919126e+01
1.85          	bottom	1.879675e+01	1.879684e+01	1.879678e+01
1.86          	bottom	1.840730e+01	1.840739e+01	1.840733e+01
1.87          	bottom	1.802302e+01	1.802311e+01	1.802305e+01
1.88          	bottom	1.764405e+01	1.764414e+01	1.764408e+01
1.89          	bottom	1.727053e+01	1.727062e+01	1.727056e+01
1.9           	bottom	1.690260e+01	1.690269e+01	1.690263e+01
1.91          	bottom	1.654037e+01	1.654046e+01	1.654040e+01
1.92          	bottom	1.618396e+01	1.618405e+01	1.618399e+01
1.93          	bottom	1.583349e+01	1.583358e+01	1.583352e+01
1.94          	bottom	1.548905e+01	1.548914e+01	1.548908e+01
1.95          	bottom	1.515074e+01	1.515083e+01	1.515077e+01
1.96          	bottom	1.481863e+01	1.481872e+01	1.481866e+01
1.97          	bottom	1.449280e+01	1.449289e+01	1.449283e+01
1.98          	bottom	1.417331e+01	1.417339e+01	1.417333e+01
1.99          	bottom	1.390112e+01	1.390120e+01	1.390114e+01
2             	bottom	1.372327e+01	1.372334e+01	1.372329e+01
2.01          	bottom	1.361248e+01	1.361254e+01	1.361250e+01
2.02          	bottom	1.354961e+01	1.354967e+01	1.354963e+01
