# y+ ()       
# Time        	patch         	min           	max           	average       
2.7           	bottomWall	4.482361e-01	4.482361e-01	4.482361e-01
2.71          	bottomWall	4.462384e-01	4.462384e-01	4.462384e-01
2.72          	bottomWall	4.441829e-01	4.441829e-01	4.441829e-01
2.73          	bottomWall	4.420692e-01	4.420692e-01	4.420692e-01
2.74          	bottomWall	4.398968e-01	4.398968e-01	4.398968e-01
2.75          	bottomWall	4.376652e-01	4.376652e-01	4.376652e-01
2.76          	bottomWall	4.353740e-01	4.353740e-01	4.353740e-01
2.77          	bottomWall	4.330225e-01	4.330225e-01	4.330225e-01
2.78          	bottomWall	4.306103e-01	4.306103e-01	4.306103e-01
2.79          	bottomWall	4.281369e-01	4.281369e-01	4.281369e-01
2.8           	bottomWall	4.256016e-01	4.256016e-01	4.256016e-01
2.81          	bottomWall	4.230038e-01	4.230038e-01	4.230038e-01
2.82          	bottomWall	4.203429e-01	4.203429e-01	4.203429e-01
2.83          	bottomWall	4.176184e-01	4.176184e-01	4.176184e-01
2.84          	bottomWall	4.148295e-01	4.148295e-01	4.148295e-01
2.85          	bottomWall	4.119755e-01	4.119755e-01	4.119755e-01
2.86          	bottomWall	4.090558e-01	4.090558e-01	4.090558e-01
2.87          	bottomWall	4.060695e-01	4.060695e-01	4.060695e-01
2.88          	bottomWall	4.030160e-01	4.030160e-01	4.030160e-01
2.89          	bottomWall	3.998944e-01	3.998944e-01	3.998944e-01
2.9           	bottomWall	3.967039e-01	3.967039e-01	3.967039e-01
2.91          	bottomWall	3.934436e-01	3.934436e-01	3.934436e-01
2.92          	bottomWall	3.901126e-01	3.901126e-01	3.901126e-01
2.93          	bottomWall	3.867098e-01	3.867098e-01	3.867098e-01
2.94          	bottomWall	3.832344e-01	3.832344e-01	3.832344e-01
2.95          	bottomWall	3.796852e-01	3.796852e-01	3.796852e-01
2.96          	bottomWall	3.760610e-01	3.760610e-01	3.760610e-01
2.97          	bottomWall	3.723607e-01	3.723607e-01	3.723607e-01
2.98          	bottomWall	3.685831e-01	3.685831e-01	3.685831e-01
2.99          	bottomWall	3.647266e-01	3.647266e-01	3.647266e-01
3             	bottomWall	3.607900e-01	3.607900e-01	3.607900e-01
3.01          	bottomWall	3.567716e-01	3.567716e-01	3.567716e-01
3.02          	bottomWall	3.526698e-01	3.526698e-01	3.526698e-01
3.03          	bottomWall	3.484828e-01	3.484828e-01	3.484828e-01
3.04          	bottomWall	3.442088e-01	3.442088e-01	3.442088e-01
3.05          	bottomWall	3.398456e-01	3.398456e-01	3.398456e-01
3.06          	bottomWall	3.353911e-01	3.353911e-01	3.353911e-01
3.07          	bottomWall	3.308429e-01	3.308429e-01	3.308429e-01
3.08          	bottomWall	3.261984e-01	3.261984e-01	3.261984e-01
3.09          	bottomWall	3.214547e-01	3.214547e-01	3.214547e-01
3.1           	bottomWall	3.166088e-01	3.166088e-01	3.166088e-01
3.11          	bottomWall	3.116573e-01	3.116573e-01	3.116573e-01
3.12          	bottomWall	3.065965e-01	3.065965e-01	3.065965e-01
3.13          	bottomWall	3.014225e-01	3.014225e-01	3.014225e-01
3.14          	bottomWall	2.961306e-01	2.961306e-01	2.961306e-01
3.15          	bottomWall	2.907161e-01	2.907161e-01	2.907161e-01
3.16          	bottomWall	2.851735e-01	2.851735e-01	2.851735e-01
3.17          	bottomWall	2.794965e-01	2.794965e-01	2.794965e-01
3.18          	bottomWall	2.736786e-01	2.736786e-01	2.736786e-01
3.19          	bottomWall	2.677119e-01	2.677119e-01	2.677119e-01
3.2           	bottomWall	2.615879e-01	2.615879e-01	2.615879e-01
3.21          	bottomWall	2.552969e-01	2.552969e-01	2.552969e-01
3.22          	bottomWall	2.488278e-01	2.488278e-01	2.488278e-01
3.23          	bottomWall	2.421677e-01	2.421677e-01	2.421677e-01
3.24          	bottomWall	2.353021e-01	2.353021e-01	2.353021e-01
3.25          	bottomWall	2.282139e-01	2.282139e-01	2.282139e-01
3.26          	bottomWall	2.208830e-01	2.208830e-01	2.208830e-01
3.27          	bottomWall	2.132860e-01	2.132860e-01	2.132860e-01
3.28          	bottomWall	2.053946e-01	2.053946e-01	2.053946e-01
3.29          	bottomWall	1.971746e-01	1.971746e-01	1.971746e-01
3.3           	bottomWall	1.885842e-01	1.885842e-01	1.885842e-01
3.31          	bottomWall	1.795712e-01	1.795712e-01	1.795712e-01
3.32          	bottomWall	1.700690e-01	1.700690e-01	1.700690e-01
3.33          	bottomWall	1.599908e-01	1.599908e-01	1.599908e-01
3.34          	bottomWall	1.492201e-01	1.492201e-01	1.492201e-01
3.35          	bottomWall	1.375934e-01	1.375934e-01	1.375934e-01
3.36          	bottomWall	1.248705e-01	1.248705e-01	1.248705e-01
3.37          	bottomWall	1.106709e-01	1.106710e-01	1.106710e-01
3.38          	bottomWall	9.432496e-02	9.432497e-02	9.432497e-02
3.39          	bottomWall	7.442164e-02	7.442166e-02	7.442166e-02
3.4           	bottomWall	4.658342e-02	4.658345e-02	4.658344e-02
3.41          	bottomWall	3.480915e-02	3.480920e-02	3.480916e-02
3.42          	bottomWall	6.801622e-02	6.801624e-02	6.801622e-02
3.43          	bottomWall	8.972423e-02	8.972425e-02	8.972423e-02
3.44          	bottomWall	1.070551e-01	1.070551e-01	1.070551e-01
3.45          	bottomWall	1.218442e-01	1.218442e-01	1.218442e-01
3.46          	bottomWall	1.349126e-01	1.349126e-01	1.349126e-01
3.47          	bottomWall	1.467140e-01	1.467140e-01	1.467140e-01
3.48          	bottomWall	1.575308e-01	1.575308e-01	1.575308e-01
3.49          	bottomWall	1.675537e-01	1.675537e-01	1.675537e-01
3.5           	bottomWall	1.769186e-01	1.769186e-01	1.769186e-01
3.51          	bottomWall	1.857267e-01	1.857267e-01	1.857267e-01
