0.268,0.0006361907,0.0009563118,0.0003201211
0.269,0.0006392914,0.0009585296,0.0003192382
0.27,0.000642399,0.0009607584,0.0003183594
0.271,0.000645727,0.0009632116,0.0003174845
0.272,0.0006488735,0.0009654871,0.0003166135
0.273,0.0006522469,0.0009679933,0.0003157464
0.274,0.0006555611,0.0009704442,0.0003148832
0.275,0.000658757,0.0009727804,0.0003140234
0.276,0.0006618184,0.0009749856,0.0003131671
0.277,0.000665248,0.0009775627,0.0003123146
0.278,0.0006685261,0.0009799921,0.000311466
0.279,0.0006718303,0.0009824519,0.0003106216
0.28,0.000675067,0.0009848478,0.0003097808
0.281,0.0006781517,0.0009870957,0.000308944
0.282,0.0006814222,0.0009895334,0.0003081112
0.283,0.0006850387,0.0009923209,0.0003072822
0.284,0.0006882565,0.0009947131,0.0003064566
0.285,0.0006915785,0.0009972124,0.0003056339
0.286,0.0006948539,0.0009996662,0.0003048123
0.287,0.0006981677,0.00100216,0.0003039925
0.288,0.0007015832,0.001004759,0.000303176
0.289,0.0007048144,0.001007177,0.000302363
0.29,0.000707947,0.001009501,0.0003015535
0.291,0.0007115117,0.001012259,0.0003007475
0.292,0.0007148709,0.001014816,0.0002999447
0.293,0.0007183645,0.001017511,0.0002991461
0.294,0.0007215925,0.001019944,0.0002983516
0.295,0.0007249352,0.001022496,0.0002975611
0.296,0.0007282749,0.001025049,0.0002967738
0.297,0.0007315497,0.001027539,0.0002959893
0.298,0.0007349132,0.001030121,0.0002952078
0.299,0.0007384216,0.001032851,0.0002944292
0.3,0.0007418308,0.001035484,0.0002936533
0.301,0.0007452315,0.001038111,0.0002928799
0.302,0.0007484653,0.001040575,0.0002921093
0.303,0.0007518568,0.001043198,0.0002913413
0.304,0.0007552297,0.001045805,0.0002905758
0.305,0.0007587229,0.001048536,0.0002898132
0.306,0.0007621578,0.001051212,0.0002890538
0.307,0.000765397,0.001053694,0.0002882973
0.308,0.0007688675,0.001056411,0.000287544
0.309,0.0007724496,0.001059243,0.0002867937
0.31,0.0007758182,0.001061864,0.0002860462
0.311,0.0007792447,0.001064546,0.0002853013
0.312,0.0007826452,0.001067204,0.0002845591
0.313,0.0007861134,0.001069933,0.0002838194
0.314,0.0007894663,0.001072548,0.000283082
0.315,0.0007928539,0.0010752,0.0002823466
0.316,0.0007964375,0.001078051,0.0002816133
0.317,0.0007999117,0.001080793,0.0002808813
0.318,0.0008032531,0.001083405,0.000280152
0.319,0.0008067784,0.001086203,0.000279425
0.32,0.0008103047,0.001089005,0.0002787004
0.321,0.0008136224,0.001091601,0.0002779784
0.322,0.000817112,0.001094371,0.0002772593
0.323,0.0008205788,0.001097122,0.000276543
0.324,0.0008239733,0.001099803,0.0002758292
0.325,0.0008274153,0.001102533,0.0002751173
0.326,0.0008309736,0.001105382,0.0002744082
0.327,0.0008344419,0.001108144,0.0002737023
0.328,0.0008379335,0.001110932,0.000272999
0.329,0.0008413962,0.001113694,0.0002722981
0.33,0.0008448261,0.001116426,0.0002715996
0.331,0.0008483314,0.001119235,0.0002709034
0.332,0.0008517569,0.001121966,0.0002702095
0.333,0.000855292,0.00112481,0.0002695175
0.334,0.0008586871,0.001127514,0.0002688272
0.335,0.0008620787,0.001130217,0.0002681388
0.336,0.0008657876,0.00113324,0.000267452
0.337,0.0008694086,0.001136176,0.0002667677
0.338,0.0008727652,0.001138851,0.0002660856
0.339,0.0008762813,0.001141687,0.0002654055
0.34,0.0008796937,0.001144421,0.0002647276
0.341,0.000883136,0.001147188,0.0002640517
0.342,0.0008867669,0.001150145,0.0002633782
0.343,0.0008902461,0.001152953,0.000262707
0.344,0.000893837,0.001155876,0.0002620386
0.345,0.0008973868,0.001158759,0.0002613726
0.346,0.0009006654,0.001161374,0.0002607089
0.347,0.0009041665,0.001164214,0.0002600474
0.348,0.0009077845,0.001167172,0.0002593879
0.349,0.0009113187,0.001170048,0.0002587297
0.35,0.000914747,0.00117282,0.0002580732
0.351,0.0009183063,0.001175726,0.0002574198
0.352,0.0009220087,0.001178778,0.0002567689
0.353,0.0009253612,0.001181481,0.0002561198
0.354,0.000928718,0.00118419,0.0002554723
0.355,0.0009322792,0.001187106,0.0002548265
0.356,0.0009357818,0.001189964,0.0002541818
0.357,0.0009393449,0.001192883,0.000253538
0.358,0.0009428179,0.001195714,0.0002528959
0.359,0.0009463979,0.001198654,0.0002522559
0.36,0.0009498959,0.001201513,0.0002516175
0.361,0.0009533394,0.00120432,0.0002509806
0.362,0.0009569202,0.001207266,0.0002503456
0.363,0.0009603978,0.00121011,0.0002497122
0.364,0.0009639036,0.001212985,0.000249081
0.365,0.000967488,0.001215939,0.0002484509
0.366,0.0009708283,0.001218651,0.0002478228
0.367,0.0009743441,0.001221541,0.0002471969
0.368,0.0009778417,0.001224416,0.000246574
0.369,0.0009814683,0.001227421,0.0002459532
0.37,0.0009849519,0.001230286,0.000245334
0.371,0.0009884209,0.001233138,0.0002447166
0.372,0.0009919408,0.001236042,0.000244101
0.373,0.0009953331,0.00123882,0.0002434873
0.374,0.0009988923,0.001241768,0.0002428761
0.375,0.001002268,0.001244536,0.000242268
0.376,0.001005823,0.001247485,0.0002416623
0.377,0.001009227,0.001250285,0.0002410588
0.378,0.001012735,0.001253192,0.0002404571
0.379,0.001016261,0.001256119,0.0002398575
0.38,0.001019751,0.001259011,0.0002392598
0.381,0.001023341,0.001262005,0.0002386636
0.382,0.001026631,0.001264699,0.0002380681
0.383,0.001030161,0.001267635,0.0002374739
0.384,0.001033608,0.001270489,0.0002368815
0.385,0.001037204,0.001273494,0.0002362902
0.386,0.001040495,0.001276194,0.0002356992
0.387,0.001044028,0.001279138,0.0002351093
0.388,0.001047351,0.001281871,0.0002345206
0.389,0.001050929,0.001284863,0.0002339332
0.39,0.00105438,0.001287727,0.0002333474
0.391,0.001057923,0.001290686,0.000232763
0.392,0.0010612,0.00129338,0.0002321802
0.393,0.001064676,0.001296275,0.0002315986
0.394,0.001068118,0.001299137,0.0002310186
0.395,0.001071659,0.001302099,0.0002304401
0.396,0.001075042,0.001304904,0.0002298628
0.397,0.001078376,0.001307663,0.000229287
0.398,0.001081645,0.001310358,0.0002287129
0.399,0.001085313,0.001313453,0.0002281407
0.4,0.001088736,0.001316305,0.0002275696
0.401,0.001092078,0.001319077,0.0002269994
0.402,0.001095524,0.001321955,0.000226431
0.403,0.001099004,0.001324869,0.0002258652
0.404,0.00110226,0.001327562,0.0002253014
0.405,0.001105769,0.001330508,0.0002247387
0.406,0.001109038,0.001333215,0.0002241774
0.407,0.001112479,0.001336096,0.0002236177
0.408,0.001115811,0.00133887,0.0002230596
0.409,0.001119344,0.001341848,0.000222504
0.41,0.001122459,0.00134441,0.0002219507
0.411,0.001125826,0.001347225,0.0002213988
0.412,0.001129291,0.001350139,0.0002208483
0.413,0.001132643,0.001352942,0.0002202991
0.414,0.001135977,0.001355729,0.0002197516
0.415,0.001139214,0.001358419,0.0002192056
0.416,0.001142705,0.001361365,0.0002186602
0.417,0.001145995,0.001364111,0.0002181159
0.418,0.001149507,0.00136708,0.0002175732
0.419,0.00115263,0.001369662,0.0002170321
0.42,0.001155979,0.001372472,0.0002164926
0.421,0.001159391,0.001375344,0.0002159532
0.422,0.001162625,0.00137804,0.0002154151
0.423,0.001166012,0.00138089,0.0002148784
0.424,0.001169193,0.001383536,0.0002143428
0.425,0.001172424,0.001386232,0.0002138082
0.426,0.00117567,0.001388945,0.0002132748
0.427,0.001178844,0.001391586,0.000212742
0.428,0.001182092,0.001394302,0.0002122101
0.429,0.0011856,0.00139728,0.0002116797
0.43,0.001188833,0.001399984,0.0002111509
0.431,0.001191791,0.001402414,0.000210623
0.432,0.001195195,0.001405292,0.0002100962
0.433,0.001198395,0.001407965,0.0002095701
0.434,0.001201603,0.001410648,0.0002090449
0.435,0.001204769,0.00141329,0.0002085204
0.436,0.001207886,0.001415882,0.0002079959
0.437,0.001211416,0.00141889,0.0002074732
0.438,0.001214516,0.001421469,0.0002069528
0.439,0.001217607,0.001424041,0.0002064344
0.44,0.001220694,0.00142661,0.0002059169
0.441,0.001223754,0.001429154,0.0002054006
0.442,0.001226813,0.001431698,0.0002048852
0.443,0.001230237,0.001434609,0.0002043719
0.444,0.001233338,0.001437199,0.0002038613
0.445,0.00123646,0.001439813,0.0002033529
0.446,0.001239542,0.001442389,0.0002028461
0.447,0.001242593,0.001444933,0.0002023408
0.448,0.001245637,0.001447474,0.0002018365
0.449,0.001248666,0.001449999,0.0002013331
0.45,0.001251828,0.001452658,0.0002008298
0.451,0.001254739,0.001455067,0.0002003274
0.452,0.001257793,0.001457619,0.0001998263
0.453,0.001260797,0.001460123,0.0001993262
0.454,0.001263925,0.001462751,0.000198826
0.455,0.001267004,0.00146533,0.0001983261
0.456,0.001269941,0.001467768,0.0001978267
0.457,0.001272894,0.001470222,0.0001973278
0.458,0.00127589,0.00147272,0.0001968297
0.459,0.001279057,0.001475389,0.0001963322
0.46,0.001281806,0.001477641,0.0001958351
0.461,0.001284755,0.001480093,0.0001953387
0.462,0.001287592,0.001482435,0.0001948426
0.463,0.001290615,0.001484962,0.000194347
0.464,0.001293729,0.001487581,0.000193852
0.465,0.001296553,0.00148991,0.0001933574
0.466,0.001299455,0.001492318,0.0001928635
0.467,0.001302293,0.001494663,0.0001923694
0.468,0.001305125,0.001497001,0.000191877
0.469,0.001307973,0.00149936,0.0001913879
