# y+ ()       
# Time        	patch         	min           	max           	average       
1.38          	bottomWall	1.691908e-01	1.691908e-01	1.691908e-01
1.39          	bottomWall	1.718932e-01	1.718932e-01	1.718932e-01
1.4           	bottomWall	1.745571e-01	1.745571e-01	1.745571e-01
1.41          	bottomWall	1.771871e-01	1.771871e-01	1.771871e-01
1.42          	bottomWall	1.797873e-01	1.797873e-01	1.797873e-01
1.43          	bottomWall	1.823612e-01	1.823612e-01	1.823612e-01
1.44          	bottomWall	1.849122e-01	1.849122e-01	1.849122e-01
1.45          	bottomWall	1.874432e-01	1.874432e-01	1.874432e-01
1.46          	bottomWall	1.899568e-01	1.899568e-01	1.899568e-01
1.47          	bottomWall	1.924555e-01	1.924555e-01	1.924555e-01
1.48          	bottomWall	1.949411e-01	1.949411e-01	1.949411e-01
1.49          	bottomWall	1.974155e-01	1.974155e-01	1.974155e-01
1.5           	bottomWall	1.998802e-01	1.998802e-01	1.998802e-01
1.51          	bottomWall	2.023366e-01	2.023366e-01	2.023366e-01
1.52          	bottomWall	2.047858e-01	2.047858e-01	2.047858e-01
1.53          	bottomWall	2.072287e-01	2.072287e-01	2.072287e-01
1.54          	bottomWall	2.096661e-01	2.096661e-01	2.096661e-01
1.55          	bottomWall	2.120987e-01	2.120987e-01	2.120987e-01
1.56          	bottomWall	2.145270e-01	2.145270e-01	2.145270e-01
1.57          	bottomWall	2.169514e-01	2.169514e-01	2.169514e-01
1.58          	bottomWall	2.193722e-01	2.193722e-01	2.193722e-01
1.59          	bottomWall	2.217895e-01	2.217895e-01	2.217895e-01
1.6           	bottomWall	2.242035e-01	2.242035e-01	2.242035e-01
1.61          	bottomWall	2.266143e-01	2.266143e-01	2.266143e-01
1.62          	bottomWall	2.290218e-01	2.290218e-01	2.290218e-01
1.63          	bottomWall	2.314259e-01	2.314259e-01	2.314259e-01
1.64          	bottomWall	2.338267e-01	2.338267e-01	2.338267e-01
1.65          	bottomWall	2.362238e-01	2.362238e-01	2.362238e-01
1.66          	bottomWall	2.386171e-01	2.386171e-01	2.386171e-01
1.67          	bottomWall	2.410064e-01	2.410064e-01	2.410064e-01
1.68          	bottomWall	2.433914e-01	2.433914e-01	2.433914e-01
1.69          	bottomWall	2.457720e-01	2.457720e-01	2.457720e-01
1.7           	bottomWall	2.481478e-01	2.481478e-01	2.481478e-01
1.71          	bottomWall	2.505186e-01	2.505186e-01	2.505186e-01
1.72          	bottomWall	2.528840e-01	2.528840e-01	2.528840e-01
1.73          	bottomWall	2.552437e-01	2.552437e-01	2.552437e-01
1.74          	bottomWall	2.575975e-01	2.575975e-01	2.575975e-01
1.75          	bottomWall	2.599450e-01	2.599450e-01	2.599450e-01
1.76          	bottomWall	2.622859e-01	2.622859e-01	2.622859e-01
1.77          	bottomWall	2.646200e-01	2.646200e-01	2.646200e-01
1.78          	bottomWall	2.669468e-01	2.669468e-01	2.669468e-01
1.79          	bottomWall	2.692661e-01	2.692661e-01	2.692661e-01
1.8           	bottomWall	2.715775e-01	2.715775e-01	2.715775e-01
1.81          	bottomWall	2.738808e-01	2.738808e-01	2.738808e-01
1.82          	bottomWall	2.761756e-01	2.761756e-01	2.761756e-01
1.83          	bottomWall	2.784617e-01	2.784617e-01	2.784617e-01
1.84          	bottomWall	2.807387e-01	2.807387e-01	2.807387e-01
1.85          	bottomWall	2.830064e-01	2.830064e-01	2.830064e-01
1.86          	bottomWall	2.852644e-01	2.852644e-01	2.852644e-01
1.87          	bottomWall	2.875125e-01	2.875125e-01	2.875125e-01
1.88          	bottomWall	2.897504e-01	2.897504e-01	2.897504e-01
1.89          	bottomWall	2.919779e-01	2.919779e-01	2.919779e-01
1.9           	bottomWall	2.941945e-01	2.941945e-01	2.941945e-01
1.91          	bottomWall	2.964002e-01	2.964002e-01	2.964002e-01
1.92          	bottomWall	2.985946e-01	2.985946e-01	2.985946e-01
1.93          	bottomWall	3.007774e-01	3.007774e-01	3.007774e-01
1.94          	bottomWall	3.029485e-01	3.029485e-01	3.029485e-01
1.95          	bottomWall	3.051076e-01	3.051076e-01	3.051076e-01
1.96          	bottomWall	3.072543e-01	3.072543e-01	3.072543e-01
1.97          	bottomWall	3.093886e-01	3.093886e-01	3.093886e-01
1.98          	bottomWall	3.115101e-01	3.115101e-01	3.115101e-01
1.99          	bottomWall	3.136187e-01	3.136187e-01	3.136187e-01
2             	bottomWall	3.157140e-01	3.157140e-01	3.157140e-01
2.01          	bottomWall	3.177959e-01	3.177959e-01	3.177959e-01
2.02          	bottomWall	3.198642e-01	3.198642e-01	3.198642e-01
2.03          	bottomWall	3.219186e-01	3.219186e-01	3.219186e-01
2.04          	bottomWall	3.239590e-01	3.239590e-01	3.239590e-01
2.05          	bottomWall	3.259851e-01	3.259851e-01	3.259851e-01
2.06          	bottomWall	3.279967e-01	3.279967e-01	3.279967e-01
2.07          	bottomWall	3.299937e-01	3.299937e-01	3.299937e-01
2.08          	bottomWall	3.319757e-01	3.319757e-01	3.319757e-01
2.09          	bottomWall	3.339428e-01	3.339428e-01	3.339428e-01
2.1           	bottomWall	3.358945e-01	3.358945e-01	3.358945e-01
2.11          	bottomWall	3.378308e-01	3.378308e-01	3.378308e-01
2.12          	bottomWall	3.397515e-01	3.397515e-01	3.397515e-01
2.13          	bottomWall	3.416564e-01	3.416564e-01	3.416564e-01
2.14          	bottomWall	3.435453e-01	3.435453e-01	3.435453e-01
2.15          	bottomWall	3.454180e-01	3.454180e-01	3.454180e-01
2.16          	bottomWall	3.472744e-01	3.472744e-01	3.472744e-01
2.17          	bottomWall	3.491142e-01	3.491142e-01	3.491142e-01
2.18          	bottomWall	3.509374e-01	3.509374e-01	3.509374e-01
2.19          	bottomWall	3.527437e-01	3.527437e-01	3.527437e-01
2.2           	bottomWall	3.545330e-01	3.545330e-01	3.545330e-01
2.21          	bottomWall	3.563052e-01	3.563052e-01	3.563052e-01
2.22          	bottomWall	3.580599e-01	3.580599e-01	3.580599e-01
2.23          	bottomWall	3.597972e-01	3.597972e-01	3.597972e-01
2.24          	bottomWall	3.615169e-01	3.615169e-01	3.615169e-01
2.25          	bottomWall	3.632187e-01	3.632187e-01	3.632187e-01
2.26          	bottomWall	3.649025e-01	3.649025e-01	3.649025e-01
2.27          	bottomWall	3.665683e-01	3.665683e-01	3.665683e-01
2.28          	bottomWall	3.682157e-01	3.682157e-01	3.682157e-01
2.29          	bottomWall	3.698448e-01	3.698448e-01	3.698448e-01
2.3           	bottomWall	3.714553e-01	3.714553e-01	3.714553e-01
2.31          	bottomWall	3.730471e-01	3.730471e-01	3.730471e-01
2.32          	bottomWall	3.746200e-01	3.746200e-01	3.746200e-01
2.33          	bottomWall	3.761740e-01	3.761740e-01	3.761740e-01
2.34          	bottomWall	3.777088e-01	3.777088e-01	3.777088e-01
2.35          	bottomWall	3.792243e-01	3.792243e-01	3.792243e-01
2.36          	bottomWall	3.807205e-01	3.807205e-01	3.807205e-01
2.37          	bottomWall	3.821971e-01	3.821971e-01	3.821971e-01
2.38          	bottomWall	3.836541e-01	3.836541e-01	3.836541e-01
2.39          	bottomWall	3.850912e-01	3.850912e-01	3.850912e-01
2.4           	bottomWall	3.865085e-01	3.865085e-01	3.865085e-01
2.41          	bottomWall	3.879056e-01	3.879056e-01	3.879056e-01
2.42          	bottomWall	3.892826e-01	3.892826e-01	3.892826e-01
2.43          	bottomWall	3.906392e-01	3.906392e-01	3.906392e-01
2.44          	bottomWall	3.919755e-01	3.919755e-01	3.919755e-01
2.45          	bottomWall	3.932911e-01	3.932911e-01	3.932911e-01
2.46          	bottomWall	3.945861e-01	3.945861e-01	3.945861e-01
2.47          	bottomWall	3.958602e-01	3.958602e-01	3.958602e-01
2.48          	bottomWall	3.971135e-01	3.971135e-01	3.971135e-01
2.49          	bottomWall	3.983457e-01	3.983457e-01	3.983457e-01
2.5           	bottomWall	3.995567e-01	3.995567e-01	3.995567e-01
2.51          	bottomWall	4.007464e-01	4.007464e-01	4.007464e-01
2.52          	bottomWall	4.019148e-01	4.019148e-01	4.019148e-01
2.53          	bottomWall	4.030617e-01	4.030617e-01	4.030617e-01
2.54          	bottomWall	4.041869e-01	4.041869e-01	4.041869e-01
2.55          	bottomWall	4.052904e-01	4.052904e-01	4.052904e-01
2.56          	bottomWall	4.063721e-01	4.063721e-01	4.063721e-01
2.57          	bottomWall	4.074319e-01	4.074319e-01	4.074319e-01
2.58          	bottomWall	4.084695e-01	4.084695e-01	4.084695e-01
2.59          	bottomWall	4.094851e-01	4.094851e-01	4.094851e-01
2.6           	bottomWall	4.104783e-01	4.104783e-01	4.104783e-01
2.61          	bottomWall	4.114492e-01	4.114492e-01	4.114492e-01
2.62          	bottomWall	4.123977e-01	4.123977e-01	4.123977e-01
2.63          	bottomWall	4.133235e-01	4.133235e-01	4.133235e-01
2.64          	bottomWall	4.142267e-01	4.142267e-01	4.142267e-01
2.65          	bottomWall	4.151072e-01	4.151072e-01	4.151072e-01
2.66          	bottomWall	4.159647e-01	4.159647e-01	4.159647e-01
2.67          	bottomWall	4.167993e-01	4.167993e-01	4.167993e-01
2.68          	bottomWall	4.176109e-01	4.176109e-01	4.176109e-01
2.69          	bottomWall	4.183993e-01	4.183993e-01	4.183993e-01
2.7           	bottomWall	4.191644e-01	4.191644e-01	4.191644e-01
2.71          	bottomWall	4.199062e-01	4.199062e-01	4.199062e-01
2.72          	bottomWall	4.206246e-01	4.206246e-01	4.206246e-01
2.73          	bottomWall	4.213195e-01	4.213195e-01	4.213195e-01
2.74          	bottomWall	4.219907e-01	4.219907e-01	4.219907e-01
2.75          	bottomWall	4.226383e-01	4.226383e-01	4.226383e-01
2.76          	bottomWall	4.232621e-01	4.232621e-01	4.232621e-01
2.77          	bottomWall	4.238620e-01	4.238620e-01	4.238620e-01
2.78          	bottomWall	4.244380e-01	4.244380e-01	4.244380e-01
2.79          	bottomWall	4.249899e-01	4.249899e-01	4.249899e-01
2.8           	bottomWall	4.255177e-01	4.255177e-01	4.255177e-01
2.81          	bottomWall	4.260213e-01	4.260213e-01	4.260213e-01
2.82          	bottomWall	4.265006e-01	4.265006e-01	4.265006e-01
2.83          	bottomWall	4.269556e-01	4.269556e-01	4.269556e-01
2.84          	bottomWall	4.273862e-01	4.273862e-01	4.273862e-01
2.85          	bottomWall	4.277922e-01	4.277922e-01	4.277922e-01
2.86          	bottomWall	4.281736e-01	4.281736e-01	4.281736e-01
2.87          	bottomWall	4.285304e-01	4.285304e-01	4.285304e-01
2.88          	bottomWall	4.288624e-01	4.288624e-01	4.288624e-01
2.89          	bottomWall	4.291696e-01	4.291696e-01	4.291696e-01
2.9           	bottomWall	4.294520e-01	4.294520e-01	4.294520e-01
2.91          	bottomWall	4.297093e-01	4.297093e-01	4.297093e-01
2.92          	bottomWall	4.299417e-01	4.299417e-01	4.299417e-01
2.93          	bottomWall	4.301490e-01	4.301490e-01	4.301490e-01
2.94          	bottomWall	4.303310e-01	4.303310e-01	4.303310e-01
2.95          	bottomWall	4.304879e-01	4.304879e-01	4.304879e-01
2.96          	bottomWall	4.306195e-01	4.306195e-01	4.306195e-01
2.97          	bottomWall	4.307257e-01	4.307257e-01	4.307257e-01
2.98          	bottomWall	4.308064e-01	4.308064e-01	4.308064e-01
2.99          	bottomWall	4.308617e-01	4.308617e-01	4.308617e-01
3             	bottomWall	4.308915e-01	4.308915e-01	4.308915e-01
3.01          	bottomWall	4.308956e-01	4.308956e-01	4.308956e-01
3.02          	bottomWall	4.308740e-01	4.308740e-01	4.308740e-01
3.03          	bottomWall	4.308267e-01	4.308267e-01	4.308267e-01
3.04          	bottomWall	4.307536e-01	4.307536e-01	4.307536e-01
3.05          	bottomWall	4.306547e-01	4.306547e-01	4.306547e-01
3.06          	bottomWall	4.305298e-01	4.305298e-01	4.305298e-01
3.07          	bottomWall	4.303790e-01	4.303790e-01	4.303790e-01
3.08          	bottomWall	4.302022e-01	4.302022e-01	4.302022e-01
3.09          	bottomWall	4.299993e-01	4.299993e-01	4.299993e-01
3.1           	bottomWall	4.297702e-01	4.297702e-01	4.297702e-01
3.11          	bottomWall	4.295150e-01	4.295150e-01	4.295150e-01
3.12          	bottomWall	4.292335e-01	4.292335e-01	4.292335e-01
3.13          	bottomWall	4.289257e-01	4.289257e-01	4.289257e-01
3.14          	bottomWall	4.285916e-01	4.285916e-01	4.285916e-01
3.15          	bottomWall	4.282311e-01	4.282311e-01	4.282311e-01
3.16          	bottomWall	4.278442e-01	4.278442e-01	4.278442e-01
3.17          	bottomWall	4.274308e-01	4.274308e-01	4.274308e-01
3.18          	bottomWall	4.269908e-01	4.269908e-01	4.269908e-01
3.19          	bottomWall	4.265242e-01	4.265242e-01	4.265242e-01
3.2           	bottomWall	4.260311e-01	4.260311e-01	4.260311e-01
3.21          	bottomWall	4.255112e-01	4.255112e-01	4.255112e-01
3.22          	bottomWall	4.249646e-01	4.249646e-01	4.249646e-01
3.23          	bottomWall	4.243912e-01	4.243912e-01	4.243912e-01
3.24          	bottomWall	4.237911e-01	4.237911e-01	4.237911e-01
3.25          	bottomWall	4.231640e-01	4.231640e-01	4.231640e-01
3.26          	bottomWall	4.225101e-01	4.225101e-01	4.225101e-01
3.27          	bottomWall	4.218292e-01	4.218292e-01	4.218292e-01
3.28          	bottomWall	4.211214e-01	4.211214e-01	4.211214e-01
3.29          	bottomWall	4.203865e-01	4.203865e-01	4.203865e-01
3.3           	bottomWall	4.196245e-01	4.196245e-01	4.196245e-01
3.31          	bottomWall	4.188354e-01	4.188354e-01	4.188354e-01
3.32          	bottomWall	4.180192e-01	4.180192e-01	4.180192e-01
3.33          	bottomWall	4.171758e-01	4.171758e-01	4.171758e-01
3.34          	bottomWall	4.163051e-01	4.163051e-01	4.163051e-01
3.35          	bottomWall	4.154072e-01	4.154072e-01	4.154072e-01
3.36          	bottomWall	4.144819e-01	4.144819e-01	4.144819e-01
3.37          	bottomWall	4.135293e-01	4.135293e-01	4.135293e-01
3.38          	bottomWall	4.125493e-01	4.125493e-01	4.125493e-01
3.39          	bottomWall	4.115419e-01	4.115419e-01	4.115419e-01
3.4           	bottomWall	4.105069e-01	4.105069e-01	4.105069e-01
3.41          	bottomWall	4.094445e-01	4.094445e-01	4.094445e-01
