# y+ ()       
# Time        	patch         	min           	max           	average       
1.81          	bottomWall	4.737475e-02	4.737478e-02	4.737477e-02
1.82          	bottomWall	4.554420e-02	4.554426e-02	4.554424e-02
1.83          	bottomWall	4.368715e-02	4.368741e-02	4.368731e-02
1.84          	bottomWall	4.179840e-02	4.179883e-02	4.179853e-02
1.85          	bottomWall	3.987110e-02	3.987156e-02	3.987122e-02
1.86          	bottomWall	3.789718e-02	3.789762e-02	3.789731e-02
1.87          	bottomWall	3.586670e-02	3.586710e-02	3.586684e-02
1.88          	bottomWall	3.376706e-02	3.376743e-02	3.376722e-02
1.89          	bottomWall	3.158196e-02	3.158226e-02	3.158209e-02
1.9           	bottomWall	2.928951e-02	2.928973e-02	2.928961e-02
1.91          	bottomWall	2.685927e-02	2.685944e-02	2.685935e-02
1.92          	bottomWall	2.424662e-02	2.424673e-02	2.424667e-02
1.93          	bottomWall	2.138113e-02	2.138122e-02	2.138118e-02
1.94          	bottomWall	1.813922e-02	1.813929e-02	1.813925e-02
1.95          	bottomWall	1.426115e-02	1.426122e-02	1.426118e-02
1.96          	bottomWall	8.947141e-03	8.947228e-03	8.947188e-03
1.97          	bottomWall	6.411022e-03	6.411140e-03	6.411092e-03
1.98          	bottomWall	1.265797e-02	1.265802e-02	1.265800e-02
1.99          	bottomWall	1.665698e-02	1.665701e-02	1.665700e-02
2             	bottomWall	1.982241e-02	1.982244e-02	1.982242e-02
2.01          	bottomWall	2.251157e-02	2.251160e-02	2.251159e-02
2.02          	bottomWall	2.488182e-02	2.488184e-02	2.488183e-02
2.03          	bottomWall	2.701930e-02	2.701932e-02	2.701931e-02
2.04          	bottomWall	2.897735e-02	2.897737e-02	2.897736e-02
2.05          	bottomWall	3.079171e-02	3.079173e-02	3.079173e-02
2.06          	bottomWall	3.248774e-02	3.248776e-02	3.248775e-02
2.07          	bottomWall	3.408413e-02	3.408415e-02	3.408414e-02
2.08          	bottomWall	3.559513e-02	3.559515e-02	3.559515e-02
2.09          	bottomWall	3.703189e-02	3.703191e-02	3.703190e-02
2.1           	bottomWall	3.840329e-02	3.840332e-02	3.840331e-02
